,Branch_ID,Branch_Name,Region,Customer_ID,Customer_Name,Gender,Age,Credit_Type,Credit_Amount,Interest_Rate,Loan_Term_Months,Start_Date,Payment_Status,Income_Level,Marital_Status,Occupation,Account_Balance,Credit_Score,Region_Code,Risk_Level,region,district,district_population,branch_count,clients_in_district_rows,active_clients_district,need_for_bank_service
5547,686,Sirdaryo,Qashqadaryo viloyati - Koson,5144ed9d-2709-4e28-bc29-562b5356f3c1,Peter Allen,ayol,61,Fermerlik,496681412,19.74,12,2022-01-14,Jarayonda,Past,Turmush qurgan,Ishchi,76996235,551,3,Past,Toshkent viloyati,Angren,132850,2,110,12454,0.906
5548,321,Surxondaryo,Buxoro viloyati - Buxoro,e1a08f57-e9ef-42bb-b1ba-b53aad3e2d52,Jerry Mccormick,ayol,66,Biznes,96507143,15.94,12,2023-07-25,Kechikkan,Yuqori,Yolg'iz,Fermer,47818983,832,10,Past,Sirdaryo,Shirin,77686,2,255,9183,0.882
5549,618,Namangan,Sirdaryo viloyati - Guliston,e3fe6579-21b5-41d1-a4ee-70a9ce7ee787,Melinda Kim,erkak,22,Fermerlik,60029696,19.78,48,2023-08-20,To'langan,Past,Yolg'iz,Fermer,49809103,773,13,O'rtacha,Toshkent viloyati,Chinoz,78727,1,127,9337,0.881
5550,996,Qashqadaryo,Navoiy viloyati - Qiziltepa,585dab83-fe28-4e14-a796-134339343778,Mary Roberson,ayol,69,Ipoteka,399118059,17.05,48,2023-02-04,Kechikkan,Yuqori,Yolg'iz,Tadbirkor,34240019,384,12,Past,Jizzax,Jizzax,78543,2,235,3949,0.95
5551,330,Qoraqalpog‘iston,Qashqadaryo viloyati - Koson,1b58e803-5838-47e2-a25e-20164a00673d,Robin Welch,erkak,25,Avtokredit,117958459,13.09,24,2024-02-28,Kechikkan,O'rtacha,Yolg'iz,Ishchi,26553657,479,2,Past,Andijon,Andijon,535564,6,230,5751,0.989
5552,851,Sirdaryo,Samarqand viloyati - Kattaqo‘rg‘on,91671a41-e7dd-4cd6-a611-7ae5053de7e0,Crystal Rogers,erkak,28,Biznes,257066101,24.44,12,2023-11-15,Jarayonda,Yuqori,Yolg'iz,Talaba,86233837,510,8,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,6,230,52910,0.904
5553,380,Qashqadaryo,Navoiy viloyati - Navoiy,df4142de-ec4f-4627-a4e5-f12170379ab9,Brian Parks,erkak,33,Biznes,361708560,13.8,36,2023-08-02,Jarayonda,O'rtacha,Yolg'iz,Boshqaruvchi,91847547,679,12,O'rtacha,Xorazm,Xiva,26077,1,243,1762,0.932
5554,704,Namangan,Toshkent viloyati - Chirchiq,0f7ae924-a625-472b-a05e-4f8cdc6c26c8,Matthew Smith,erkak,24,Biznes,119082027,13.51,24,2023-09-03,To'langan,O'rtacha,Yolg'iz,Ishchi,9690994,761,11,O'rtacha,Sirdaryo,Shirin,77686,2,255,9183,0.882
5555,231,Andijon,Namangan viloyati - Pop,a1a8267d-0622-4d52-90e3-4ad40f7d1f8d,Elizabeth Wise,erkak,23,Biznes,102143916,11.21,12,2024-02-07,Kechikkan,Yuqori,Yolg'iz,Fermer,92285935,508,10,Past,Surxondaryo,Sherobod,218888,2,257,13143,0.94
5556,587,Navoiy,Navoiy viloyati - Zarafshon,79e46bd3-44de-47fb-ac1a-3f6a484862ca,Tamara Little,ayol,51,Avtokredit,459720833,21.14,12,2022-10-27,Jarayonda,O'rtacha,Turmush qurgan,Talaba,6563301,677,5,Yuqori,Xorazm,Xiva,26077,0,243,1762,0.932
5557,433,Navoiy,Farg‘ona viloyati - Qo‘qon,31738133-5bf0-4e96-9e37-50f95facd68c,Jesse Padilla,ayol,24,Ta'lim,26329855,17.39,48,2023-02-02,Jarayonda,Past,Yolg'iz,Talaba,35609442,484,15,O'rtacha,Toshkent viloyati,Chirchiq,373498,4,131,24067,0.936
5558,211,Namangan,Qashqadaryo viloyati - Beshkent,25f153df-427b-4669-a24f-060df05005c8,Robert Watson,ayol,51,Ipoteka,108106782,14.25,36,2025-04-07,Kechikkan,Yuqori,Turmush qurgan,Talaba,90276363,675,2,Past,Navoiy,Zarafshon,20067,0,227,666,0.967
5559,562,Jizzax,Sirdaryo viloyati - Guliston,d4e81b56-56fc-4ec8-a2ab-d488c3b4a3cc,Angela Lewis,erkak,53,Avtokredit,182505543,20.07,60,2024-04-11,To'langan,Past,Yolg'iz,Ishchi,95969337,480,3,O'rtacha,Xorazm,Yangibozor,315273,4,232,3499,0.989
5560,808,Samarqand,Andijon viloyati - Asaka,357e24cb-e2fc-4afc-987d-78b7433e4e5a,Ronald Johnson,erkak,44,Ta'lim,477861970,11.11,60,2021-07-21,Jarayonda,Yuqori,Turmush qurgan,Tadbirkor,97981313,667,8,O'rtacha,Samarqand,Kattaqo‘rg‘on,216959,2,117,23327,0.892
5561,615,Buxoro,Sirdaryo viloyati - Shirin,a03fe3dc-cc9e-4100-aed4-66ace22ee5b4,Jeffrey Hines,ayol,35,Biznes,403537922,23.75,36,2022-08-25,Kechikkan,Yuqori,Yolg'iz,Ishchi,54663410,451,15,Past,Toshkent shahri,Chilonzor,269202,3,87,31888,0.882
5562,586,Qashqadaryo,Qoraqalpog‘iston - Chimboy,526791a5-a94a-44ec-a593-62d478906a0c,Melissa Nixon,erkak,46,Biznes,390045055,16.6,60,2025-06-07,Kechikkan,Yuqori,Yolg'iz,Ishchi,4454630,427,11,O'rtacha,Qashqadaryo,Nishon,37562,0,54,5248,0.86
5563,576,Navoiy,Andijon viloyati - Shahrixon,05bc4562-2686-4ce6-83be-1c5a07cbb5ea,John Adkins,ayol,35,Biznes,449106672,24.25,48,2021-02-01,Jarayonda,Past,Turmush qurgan,Talaba,74112885,621,4,Yuqori,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
5564,613,Toshkent,Qashqadaryo viloyati - Beshkent,1588ac9d-d719-42ce-9218-015f4dd22985,Joshua Salazar,ayol,33,Avtokredit,134342321,19.96,60,2024-04-20,Jarayonda,Yuqori,Turmush qurgan,Fermer,60254874,773,10,O'rtacha,Qashqadaryo,Nishon,37562,1,54,5248,0.86
5565,415,Navoiy,Xorazm viloyati - Yangibozor,a7b5a18f-c20c-42de-884d-8896e6d431f9,Daniel Walls,erkak,41,Avtokredit,65027711,24.0,72,2023-07-18,Jarayonda,O'rtacha,Yolg'iz,Ishchi,78261050,461,15,Yuqori,Toshkent viloyati,Chirchiq,373498,5,131,24067,0.936
5566,117,Xorazm,Toshkent viloyati - Bekobod,3ca13532-3411-4b69-9b0c-c05a085747b4,Terri Wallace,ayol,26,Avtokredit,88758812,18.76,60,2025-03-14,Jarayonda,Yuqori,Yolg'iz,Tadbirkor,94195687,591,4,Yuqori,Namangan,Chortoq,210264,3,236,9822,0.953
5567,159,Andijon,Namangan viloyati - Chortoq,42f30197-a86d-48e6-b0f1-ddd1b68b77e8,Carol Garcia,ayol,67,Avtokredit,136227926,12.29,48,2023-04-26,Kechikkan,Past,Yolg'iz,O'qituvchi,55789258,675,14,O'rtacha,Xorazm,Urganch,236963,3,257,4614,0.981
5568,347,Samarqand,Samarqand viloyati - Nurobod,fddaf03a-1d28-49ea-8344-ba0809ed2f6a,Lisa Allen,erkak,56,Fermerlik,14982507,16.86,60,2020-11-09,To'langan,O'rtacha,Turmush qurgan,Ishchi,9955967,358,1,Yuqori,Xorazm,Xiva,26077,1,243,1762,0.932
5569,325,Andijon,Andijon viloyati - Asaka,c32cde0e-d8c5-4665-bc95-d50ffbbaa81f,Linda Cervantes,ayol,39,Fermerlik,93714862,17.38,24,2022-05-24,Jarayonda,O'rtacha,Turmush qurgan,Tadbirkor,65697272,330,12,Yuqori,Namangan,Namangan,54601,1,222,2839,0.948
5570,572,Farg‘ona,Sirdaryo viloyati - Shirin,0a17fa08-7796-49f4-ac2e-53274f9a1a5d,Ian Cook,erkak,39,Avtokredit,103356687,11.88,12,2025-03-15,Kechikkan,O'rtacha,Yolg'iz,Boshqaruvchi,75528417,712,3,Yuqori,Samarqand,Oqdaryo,212559,2,113,26189,0.877
5571,275,Navoiy,Xorazm viloyati - Xiva,a7d35d11-5ecb-4655-82af-b7d4445fd6c0,Chad Perry,erkak,53,Biznes,430834630,16.51,60,2021-05-06,Kechikkan,Past,Yolg'iz,Fermer,82125928,455,12,Past,Namangan,Pop,440092,5,239,25049,0.943
5572,108,Surxondaryo,Toshkent viloyati - Angren,e82bc38d-f8f3-4512-8dd9-82ff382aad2d,Tracy Rodriguez,ayol,64,Avtokredit,129355249,15.93,36,2025-09-04,Jarayonda,O'rtacha,Turmush qurgan,Ishchi,51466365,621,2,Past,Buxoro,Buxoro,1000,0,218,59,0.941
5573,148,Qashqadaryo,Toshkent viloyati - Bekobod,89497ef8-e971-490a-9b2f-b94560f7fff4,Michelle Powell,ayol,69,Avtokredit,466657890,23.59,60,2024-09-13,To'langan,O'rtacha,Yolg'iz,Fermer,28533440,637,4,Past,Toshkent shahri,Uchtepa,599036,6,85,57472,0.904
5574,247,Qoraqalpog‘iston,Farg‘ona viloyati - Marg‘ilon,61dd7a10-ad9e-4610-944a-69b9de25eb9a,Kimberly Gibbs,erkak,28,Ta'lim,396463227,15.71,36,2025-08-30,To'langan,O'rtacha,Turmush qurgan,Ishchi,55790355,498,9,Yuqori,Buxoro,G‘ijduvon,62601,2,233,6501,0.896
5575,256,Samarqand,Namangan viloyati - Namangan,4ad77da7-dd4d-4a13-84b7-5492f55d3b6d,Frank Mathews,erkak,19,Biznes,346209727,10.79,60,2024-06-27,Kechikkan,O'rtacha,Turmush qurgan,Talaba,71005169,607,15,Past,Toshkent shahri,Yashnobod,1000,1,88,28,0.972
5576,244,Qoraqalpog‘iston,Qashqadaryo viloyati - Koson,c15c52ba-6581-4c50-a4cf-7273a1d2e03a,Wendy Decker,erkak,23,Fermerlik,382688259,17.38,48,2021-05-03,Jarayonda,O'rtacha,Yolg'iz,Ishchi,3029464,372,12,O'rtacha,Jizzax,G‘allaorol,17080,1,240,1129,0.934
5577,695,Samarqand,Samarqand viloyati - Nurobod,c38e6504-08c6-44bc-b81e-a834cb97705b,Ann Campbell,ayol,62,Ipoteka,71746183,15.77,60,2025-07-02,Jarayonda,Past,Turmush qurgan,Ishchi,49820405,644,4,O'rtacha,Buxoro,Buxoro,1000,1,218,59,0.941
5578,648,Farg‘ona,Qashqadaryo viloyati - Yakkabog‘,e2d2eaa8-814f-4fcc-b2f2-057fcede8bcd,Kari Reynolds,ayol,31,Avtokredit,481064468,21.47,36,2024-12-01,To'langan,Past,Turmush qurgan,O'qituvchi,45127724,710,1,Past,Qashqadaryo,Qarshi,4115,0,64,91,0.978
5579,148,Qoraqalpog‘iston,Sirdaryo viloyati - Shirin,599d507b-6175-479d-8c9d-adbe22996bcf,Adriana Caldwell,ayol,62,Ipoteka,122448115,13.73,12,2023-10-09,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,82508627,499,11,Yuqori,Fargʻona,Farg‘ona,152849,2,234,5735,0.962
5580,513,Buxoro,Navoiy viloyati - Qiziltepa,5fd2ac29-061d-406b-ba65-461449ce1709,Reginald Simmons,erkak,55,Ipoteka,381446555,19.46,60,2024-09-22,Jarayonda,Yuqori,Yolg'iz,Boshqaruvchi,16687424,637,10,Past,Buxoro,Buxoro,1000,1,218,59,0.941
5581,630,Namangan,Toshkent viloyati - Angren,f4287057-9448-4cb3-8eae-513ab4a359dc,Jeanne Burgess,ayol,68,Ipoteka,175495486,24.76,24,2025-02-19,To'langan,O'rtacha,Yolg'iz,Boshqaruvchi,88472181,583,11,Yuqori,Sirdaryo,Shirin,77686,1,255,9183,0.882
5582,441,Sirdaryo,Qashqadaryo viloyati - Beshkent,f6683dcf-a3d9-4c41-994e-86a1b0ab3e9d,Steven George,ayol,27,Ta'lim,168707536,15.2,72,2021-10-05,Kechikkan,Past,Yolg'iz,Ishchi,84464616,564,15,Past,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
5583,425,Qoraqalpog‘iston,Namangan viloyati - Namangan,4f67c4f5-5200-437f-8970-8277ba6541f4,Alexander Mccarty,erkak,68,Ta'lim,106830501,14.28,12,2022-12-01,Jarayonda,Yuqori,Turmush qurgan,Boshqaruvchi,37286867,679,15,O'rtacha,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
5584,285,Sirdaryo,Farg‘ona viloyati - Qo‘qon,17405615-6f82-4ff5-815d-0030833b5fb7,Taylor Davis,erkak,19,Fermerlik,444955218,13.29,48,2021-04-26,To'langan,O'rtacha,Yolg'iz,O'qituvchi,667346,369,7,Past,Toshkent viloyati,Chinoz,78727,2,127,9337,0.881
5585,388,Xorazm,Navoiy viloyati - Qiziltepa,e6d40261-8950-4eb4-82bf-8968841a8691,Kevin Becker,ayol,57,Ta'lim,37073156,21.89,12,2023-05-07,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,91893012,649,3,Yuqori,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
5586,883,Sirdaryo,Surxondaryo viloyati - Denov,d10e78df-2c88-46ae-a1b1-543df00dda1e,Kelly Cox,ayol,43,Avtokredit,250956102,18.66,48,2023-10-07,To'langan,Past,Yolg'iz,Talaba,48075802,709,15,O'rtacha,Samarqand,Nurobod,41107,0,127,1459,0.965
5587,936,Qashqadaryo,Qashqadaryo viloyati - Kitob,f4f87947-67fc-4968-9b89-d2d54c417204,Caitlin Thomas,ayol,21,Biznes,154045295,21.87,24,2023-01-08,Jarayonda,Past,Yolg'iz,Boshqaruvchi,77704614,681,14,Yuqori,Surxondaryo,Denov,128469,2,219,5813,0.955
5588,148,Qashqadaryo,Sirdaryo viloyati - Sirdaryo,3d91ba9e-c613-49d4-a2de-51971649aef4,Brendan Smith,erkak,18,Ipoteka,263456751,15.05,12,2023-01-01,To'langan,Yuqori,Turmush qurgan,Fermer,7210489,738,14,O'rtacha,Samarqand,Samarqand,79667,2,126,9757,0.878
5589,624,Qoraqalpog‘iston,Farg‘ona viloyati - Marg‘ilon,14573b02-bd75-47b9-a09b-76bb6bf28ceb,Faith Hines,erkak,24,Ipoteka,110582604,19.9,72,2021-11-10,Kechikkan,Past,Turmush qurgan,Talaba,91636491,506,11,O'rtacha,Navoiy,Qiziltepa,13911,0,247,598,0.957
5590,915,Samarqand,Samarqand viloyati - Nurobod,f23837f1-5ec3-4e53-ac51-6ebe6884bb1d,Nicole Long,ayol,62,Fermerlik,445318530,20.98,24,2022-03-31,Kechikkan,O'rtacha,Yolg'iz,O'qituvchi,5842056,452,9,O'rtacha,Toshkent shahri,Yashnobod,1000,0,88,28,0.972
5591,459,Surxondaryo,Qashqadaryo viloyati - Yakkabog‘,03f0022f-b994-4dd9-b76e-710e8af92d90,Marisa Moss,erkak,35,Fermerlik,372297859,18.07,48,2025-08-30,Kechikkan,O'rtacha,Yolg'iz,O'qituvchi,82619306,338,1,Yuqori,Sirdaryo,Shirin,77686,1,255,9183,0.882
5592,378,Toshkent,Buxoro viloyati - G‘ijduvon,e04fe7bb-a29b-40b4-9a46-7dd055d496f3,Matthew Cunningham,erkak,19,Ipoteka,114747669,14.97,60,2025-01-31,To'langan,Yuqori,Yolg'iz,Tadbirkor,8067537,654,15,Yuqori,Andijon,Shahrixon,337056,3,228,20126,0.94
5593,827,Namangan,Qoraqalpog‘iston - Chimboy,3cc8c484-1912-4db5-ac4f-e4428a130cee,Cheyenne Christensen,ayol,69,Ta'lim,176300673,19.6,48,2024-06-01,To'langan,O'rtacha,Turmush qurgan,Talaba,94780990,732,11,Yuqori,Samarqand,Pastdarg‘om,105713,1,132,15720,0.851
5594,901,Toshkent,Navoiy viloyati - Navoiy,aec1327f-2926-44a9-aa1d-223aeac306e1,Beth Arnold,erkak,47,Avtokredit,113963873,19.09,72,2021-04-05,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,44354760,307,3,O'rtacha,Navoiy,Zarafshon,20067,1,227,666,0.967
5595,452,Surxondaryo,Navoiy viloyati - Zarafshon,a01118c4-9c53-4052-9015-c4291a7d5855,Jeanette Stewart,ayol,68,Ipoteka,116014622,14.49,48,2021-01-05,Jarayonda,O'rtacha,Turmush qurgan,Talaba,28240650,593,5,Yuqori,Andijon,Andijon,535564,6,230,5751,0.989
5596,186,Namangan,Qashqadaryo viloyati - Shahrisabz,5a4db3b9-e004-4e43-8348-0d8a708eecc9,Michael Johnson,erkak,27,Biznes,340285198,23.7,72,2022-09-07,To'langan,Yuqori,Yolg'iz,O'qituvchi,37746040,611,6,O'rtacha,Qashqadaryo,Qamashi,34978,0,71,5168,0.852
5597,284,Surxondaryo,Surxondaryo viloyati - Termiz,3f52b4df-44a4-41e7-9ec7-b754432de399,Brandon Holmes,erkak,46,Fermerlik,76581650,21.94,48,2021-01-09,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,41970475,428,4,O'rtacha,Qoraqalpogʻiston Respublikasi,Chimboy,280515,3,257,13819,0.951
5598,471,Namangan,Samarqand viloyati - Samarqand,9bdeb8a8-3fd6-4fa2-81e3-026823f12e18,Heidi Brown,ayol,44,Fermerlik,30448632,19.94,12,2024-03-22,Kechikkan,Past,Turmush qurgan,Tadbirkor,93139822,802,12,Past,Toshkent shahri,Sergeli,193458,2,98,4762,0.975
5599,426,Qoraqalpog‘iston,Surxondaryo viloyati - Termiz,f7ebdb76-14eb-4d4b-96b7-cb2d01092b99,Tiffany Robinson,erkak,46,Ipoteka,388992097,21.5,48,2021-04-26,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,73573721,466,15,Yuqori,Xorazm,Xiva,26077,1,243,1762,0.932
5600,419,Sirdaryo,Xorazm viloyati - Yangibozor,5ae2198f-8b45-467d-a57f-8fa9033ca989,Mariah Collins,ayol,63,Ta'lim,220004401,22.57,12,2022-11-15,Jarayonda,Past,Yolg'iz,Tadbirkor,53499313,300,5,O'rtacha,Xorazm,Yangibozor,315273,4,232,3499,0.989
5601,680,Qoraqalpog‘iston,Surxondaryo viloyati - Sherobod,5e572c9c-c604-4699-8d76-2f8cf6d18d1c,Gregory Lopez,erkak,54,Avtokredit,85275731,10.36,24,2022-11-02,Jarayonda,Yuqori,Yolg'iz,Fermer,89766636,363,10,Past,Toshkent viloyati,Angren,132850,1,110,12454,0.906
5602,450,Andijon,Buxoro viloyati - G‘ijduvon,dbfb3f28-61cb-49b4-bb6f-09aed5a96636,Eric Scott,erkak,46,Biznes,93309142,19.44,36,2021-03-20,To'langan,O'rtacha,Yolg'iz,Boshqaruvchi,96784912,365,15,Yuqori,Surxondaryo,Denov,128469,2,219,5813,0.955
5603,739,Surxondaryo,Qoraqalpog‘iston - Chimboy,7c013b43-f79e-4005-9009-091ab01eae68,Alexis Jefferson,erkak,18,Ipoteka,485437829,17.61,12,2021-12-06,To'langan,Past,Yolg'iz,Ishchi,25758492,749,14,Past,Surxondaryo,Denov,128469,1,219,5813,0.955
5604,739,Toshkent,Samarqand viloyati - Nurobod,9d321e36-034d-40ed-8d8b-f1aa56601f97,Breanna Rodriguez,ayol,68,Biznes,473840116,24.66,24,2025-09-17,To'langan,Past,Turmush qurgan,Talaba,11604834,441,6,O'rtacha,Buxoro,Kogon,49512,1,236,4431,0.911
5605,542,Farg‘ona,Navoiy viloyati - Zarafshon,77f51736-b140-49da-b4e0-151bb1ed7ec2,Timothy Joseph,ayol,56,Biznes,357088655,17.74,12,2023-09-12,Kechikkan,Yuqori,Turmush qurgan,O'qituvchi,91827096,713,10,Yuqori,Jizzax,Do‘stlik,92508,1,249,6524,0.929
5606,682,Namangan,Qashqadaryo viloyati - Koson,373de056-b851-4c94-9571-10f3216a207f,Lance Wheeler,ayol,56,Ipoteka,58676700,22.36,36,2025-02-23,To'langan,O'rtacha,Yolg'iz,Talaba,48755717,507,12,Yuqori,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,1,241,14462,0.903
5607,945,Xorazm,Sirdaryo viloyati - Sirdaryo,1090475a-37a0-4cf2-8934-db48f51af0e6,Elizabeth Wallace,erkak,19,Ipoteka,9564887,17.11,60,2024-01-02,Jarayonda,Yuqori,Turmush qurgan,O'qituvchi,79525494,301,5,O'rtacha,Jizzax,Do‘stlik,92508,2,249,6524,0.929
5608,268,Qoraqalpog‘iston,Buxoro viloyati - G‘ijduvon,017d57ef-f525-4ee0-9ce2-e73a9fea44d8,Jennifer Holmes,ayol,33,Fermerlik,263692924,22.93,48,2024-12-02,To'langan,Yuqori,Yolg'iz,O'qituvchi,20046534,713,1,O'rtacha,Fargʻona,Farg‘ona,152849,3,234,5735,0.962
5609,416,Navoiy,Andijon viloyati - Andijon,bf01da69-ef90-423d-9aff-92675faa1354,Chad Williams,erkak,41,Biznes,450507917,21.06,60,2021-10-10,Jarayonda,Past,Yolg'iz,O'qituvchi,98453903,394,4,O'rtacha,Xorazm,Urganch,236963,2,257,4614,0.981
5610,140,Qashqadaryo,Xorazm viloyati - Urganch,3f990c67-69bc-4d09-885a-e42c608e9ae3,Laura Aguirre,ayol,25,Fermerlik,172803457,24.66,72,2021-03-20,Kechikkan,Yuqori,Turmush qurgan,Talaba,66532973,821,10,O'rtacha,Toshkent viloyati,Chinoz,78727,2,127,9337,0.881
5611,310,Farg‘ona,Namangan viloyati - Pop,4427f2c4-4036-4b3d-a359-b0bdafa1061b,Debra Taylor,ayol,35,Ta'lim,465200123,21.55,60,2024-05-22,Jarayonda,Past,Turmush qurgan,O'qituvchi,9298593,712,7,Past,Andijon,Asaka,302451,4,236,42183,0.861
5612,766,Buxoro,Sirdaryo viloyati - Sirdaryo,4a2ac2f5-4201-4f8f-8ece-89948e12268c,Andrew Morales,ayol,25,Avtokredit,323573984,11.36,36,2023-06-13,To'langan,Yuqori,Yolg'iz,Talaba,22677078,645,9,Past,Surxondaryo,Denov,128469,2,219,5813,0.955
5613,575,Surxondaryo,Jizzax viloyati - G‘allaorol,c2ac9df5-260e-4145-8b50-ef3504d45cb1,Barbara Martin,erkak,26,Ta'lim,431115450,16.18,72,2024-05-06,To'langan,Past,Turmush qurgan,Tadbirkor,75450134,407,1,Yuqori,Namangan,Chortoq,210264,2,236,9822,0.953
5614,846,Samarqand,Sirdaryo viloyati - Sirdaryo,bb084977-1567-48d0-8708-4be8fd8a6431,Meghan Clayton,erkak,42,Ipoteka,324933982,23.31,72,2023-07-27,Jarayonda,Past,Yolg'iz,Tadbirkor,20441094,747,1,O'rtacha,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
5615,439,Qashqadaryo,Namangan viloyati - Chortoq,78c07f5e-4a30-4e75-848d-2ee493b02b75,Justin Smith,erkak,48,Avtokredit,11417406,15.24,24,2022-05-20,To'langan,Yuqori,Yolg'iz,O'qituvchi,87566008,796,14,O'rtacha,Fargʻona,Marg‘ilon,251803,3,266,15042,0.94
5616,983,Namangan,Namangan viloyati - Pop,d4e80208-4ec8-4160-b6da-730e613223d5,Daniel Mcintosh,erkak,43,Ipoteka,344867793,24.54,36,2024-05-06,Kechikkan,O'rtacha,Yolg'iz,Fermer,11334391,664,3,Yuqori,Navoiy,Zarafshon,20067,0,227,666,0.967
5617,224,Namangan,Buxoro viloyati - Buxoro,b8b084e8-fc8f-4a12-8312-84db58935aa7,Phillip Schroeder,erkak,65,Fermerlik,441615630,11.14,12,2024-08-08,Jarayonda,O'rtacha,Turmush qurgan,Ishchi,62984489,738,6,O'rtacha,Surxondaryo,Denov,128469,2,219,5813,0.955
5618,411,Farg‘ona,Andijon viloyati - Asaka,39460895-0204-4dfa-b4b9-9b40fe29ba33,Stephanie Rivera,ayol,18,Biznes,197847248,23.76,24,2024-02-29,Jarayonda,O'rtacha,Turmush qurgan,Fermer,99003250,644,10,Yuqori,Surxondaryo,Sherobod,218888,2,257,13143,0.94
5619,579,Namangan,Farg‘ona viloyati - Qo‘qon,5e232e3d-6777-424d-a5a0-7a19b1d473b8,Denise White,erkak,34,Ipoteka,104610298,19.52,24,2021-06-22,Kechikkan,O'rtacha,Turmush qurgan,Tadbirkor,18029865,354,9,Yuqori,Fargʻona,Farg‘ona,152849,3,234,5735,0.962
5620,945,Navoiy,Surxondaryo viloyati - Termiz,938ebbb9-be5b-4675-819f-9fe2689c6289,Miguel Flynn,erkak,63,Biznes,235360288,16.09,48,2022-05-10,Kechikkan,O'rtacha,Turmush qurgan,O'qituvchi,65796957,416,6,Past,Sirdaryo,Sirdaryo,115267,1,238,4878,0.958
5621,223,Jizzax,Qoraqalpog‘iston - Nukus,30e7fc2c-591c-4000-993b-97247e5c9f7b,Melvin Willis,ayol,51,Ta'lim,281159872,16.55,48,2024-05-20,Kechikkan,O'rtacha,Yolg'iz,Talaba,43520384,642,8,Past,Fargʻona,Marg‘ilon,251803,3,266,15042,0.94
5622,383,Qoraqalpog‘iston,Qashqadaryo viloyati - Koson,c7d4f046-e071-49ef-a5ca-7a0945fe9cf1,Jason Hull,erkak,34,Ipoteka,112910896,19.64,12,2022-05-10,Jarayonda,O'rtacha,Turmush qurgan,Boshqaruvchi,68325399,736,6,Yuqori,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
5623,332,Qashqadaryo,Samarqand viloyati - Nurobod,312a0fdc-85b2-4add-8e5d-81b9db98125d,Caroline Rose,erkak,38,Ipoteka,161781863,12.92,60,2022-06-16,Jarayonda,Yuqori,Yolg'iz,Fermer,89979457,812,4,Past,Qashqadaryo,Dehqonobod,8579,1,78,830,0.903
5624,966,Namangan,Sirdaryo viloyati - Shirin,942dded4-a0d9-4e8f-b031-14d8110a1082,Lindsay Snyder,ayol,56,Fermerlik,276638081,11.52,36,2020-12-01,Kechikkan,Past,Turmush qurgan,Ishchi,35969435,386,7,O'rtacha,Toshkent viloyati,Angren,132850,1,110,12454,0.906
5625,340,Sirdaryo,Buxoro viloyati - Buxoro,006bd6a0-c045-437b-8c70-f240ff6628bb,Cristian Lambert,ayol,36,Fermerlik,194662669,20.64,24,2022-01-26,Kechikkan,Yuqori,Yolg'iz,Talaba,20030128,419,11,O'rtacha,Samarqand,Nurobod,41107,0,127,1459,0.965
5626,149,Xorazm,Navoiy viloyati - Qiziltepa,2ced5bb5-22c0-40f4-b460-3647016292ad,James Anderson,ayol,40,Avtokredit,235862335,18.76,12,2022-06-27,To'langan,Yuqori,Turmush qurgan,O'qituvchi,52139494,640,8,O'rtacha,Buxoro,Kogon,49512,0,236,4431,0.911
5627,323,Navoiy,Xorazm viloyati - Xiva,3ee45492-c415-4548-96c7-59012a9b6293,Stephen Collins,erkak,19,Fermerlik,186021056,16.77,24,2023-12-25,Kechikkan,Past,Yolg'iz,Fermer,59407795,340,9,Yuqori,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
5628,642,Navoiy,Surxondaryo viloyati - Denov,c1236703-3b61-4f39-9537-49a87d00dae6,Travis Bond,ayol,68,Avtokredit,37720199,17.21,60,2024-09-29,Kechikkan,Past,Yolg'iz,Boshqaruvchi,548562,668,10,Yuqori,Surxondaryo,Termiz,162099,3,237,12944,0.92
5629,101,Surxondaryo,Navoiy viloyati - Qiziltepa,1c6b7036-9a96-4f1f-9747-0bd3f875b10f,Crystal Anderson,erkak,56,Ta'lim,255173625,21.64,24,2021-01-20,Kechikkan,O'rtacha,Yolg'iz,Fermer,77630256,727,3,O'rtacha,Buxoro,Kogon,49512,0,236,4431,0.911
5630,769,Andijon,Navoiy viloyati - Qiziltepa,350d3157-37d7-4607-8cc1-11917d0c5135,Ashley Davis,erkak,56,Biznes,101392237,24.06,36,2023-08-18,To'langan,Yuqori,Yolg'iz,Talaba,41610364,751,7,O'rtacha,Buxoro,Buxoro,1000,0,218,59,0.941
